1	0	0	1	0.700000000000000	0.200000000000000	0.000014128167429
3	0	0	3	0.700000000000000	0.200000000000000	0.000028200544831
5	0	0	5	0.700000000000000	0.200000000000000	0.000056289729914
7	0	0	7	0.700000000000000	0.200000000000000	0.000112357180075
9	0	0	9	0.700000000000000	0.200000000000000	0.000224270678394
11	0	0	11	0.700000000000000	0.200000000000000	0.000447655745310
13	0	0	13	0.700000000000000	0.200000000000000	0.000893543764808
15	0	0	15	0.700000000000000	0.200000000000000	0.001783559058480
17	0	0	17	0.700000000000000	0.200000000000000	0.003560075108095
19	0	0	19	0.700000000000000	0.200000000000000	0.007106092010251
21	0	0	21	0.700000000000000	0.200000000000000	0.014184123122383
23	0	0	23	0.700000000000000	0.200000000000000	0.028312235256833
25	0	1	0	0.700000000000000	0.211111111111111	0.000010000000000
27	0	1	2	0.700000000000000	0.211111111111111	0.000019960511491
29	0	1	4	0.700000000000000	0.211111111111111	0.000039842201897
31	0	1	6	0.700000000000000	0.211111111111111	0.000079527072877
33	0	1	8	0.700000000000000	0.211111111111111	0.000158740105197
35	0	1	10	0.700000000000000	0.211111111111111	0.000316853369380
37	0	1	12	0.700000000000000	0.211111111111111	0.000632455532035
39	0	1	14	0.700000000000000	0.211111111111111	0.001262413591448
41	0	1	16	0.700000000000000	0.211111111111111	0.002519842099798
43	0	1	18	0.700000000000000	0.211111111111111	0.005029733718749
45	0	1	20	0.700000000000000	0.211111111111111	0.010039605768773
47	0	1	22	0.700000000000000	0.211111111111111	0.020039566630863
49	0	1	24	0.700000000000000	0.211111111111111	0.040000000000188
51	0	2	1	0.700000000000000	0.222222222222222	0.000014128167429
53	0	2	3	0.700000000000000	0.222222222222222	0.000028200544831
55	0	2	5	0.700000000000000	0.222222222222222	0.000056289729914
57	0	2	7	0.700000000000000	0.222222222222222	0.000112357180075
59	0	2	9	0.700000000000000	0.222222222222222	0.000224270678394
61	0	2	11	0.700000000000000	0.222222222222222	0.000447655745310
63	0	2	13	0.700000000000000	0.222222222222222	0.000893543764808
65	0	2	15	0.700000000000000	0.222222222222222	0.001783559058480
67	0	2	17	0.700000000000000	0.222222222222222	0.003560075108095
69	0	2	19	0.700000000000000	0.222222222222222	0.007106092010251
71	0	2	21	0.700000000000000	0.222222222222222	0.014184123122383
73	0	2	23	0.700000000000000	0.222222222222222	0.028312235256833
75	0	3	0	0.700000000000000	0.233333333333333	0.000010000000000
77	0	3	2	0.700000000000000	0.233333333333333	0.000019960511491
79	0	3	4	0.700000000000000	0.233333333333333	0.000039842201897
81	0	3	6	0.700000000000000	0.233333333333333	0.000079527072877
83	0	3	8	0.700000000000000	0.233333333333333	0.000158740105197
85	0	3	10	0.700000000000000	0.233333333333333	0.000316853369380
87	0	3	12	0.700000000000000	0.233333333333333	0.000632455532035
89	0	3	14	0.700000000000000	0.233333333333333	0.001262413591448
91	0	3	16	0.700000000000000	0.233333333333333	0.002519842099798
93	0	3	18	0.700000000000000	0.233333333333333	0.005029733718749
95	0	3	20	0.700000000000000	0.233333333333333	0.010039605768773
97	0	3	22	0.700000000000000	0.233333333333333	0.020039566630863
99	0	3	24	0.700000000000000	0.233333333333333	0.040000000000188
101	0	4	1	0.700000000000000	0.244444444444444	0.000014128167429
103	0	4	3	0.700000000000000	0.244444444444444	0.000028200544831
105	0	4	5	0.700000000000000	0.244444444444444	0.000056289729914
107	0	4	7	0.700000000000000	0.244444444444444	0.000112357180075
109	0	4	9	0.700000000000000	0.244444444444444	0.000224270678394
111	0	4	11	0.700000000000000	0.244444444444444	0.000447655745310
113	0	4	13	0.700000000000000	0.244444444444444	0.000893543764808
115	0	4	15	0.700000000000000	0.244444444444444	0.001783559058480
117	0	4	17	0.700000000000000	0.244444444444444	0.003560075108095
119	0	4	19	0.700000000000000	0.244444444444444	0.007106092010251
121	0	4	21	0.700000000000000	0.244444444444444	0.014184123122383
123	0	4	23	0.700000000000000	0.244444444444444	0.028312235256833
125	0	5	0	0.700000000000000	0.255555555555556	0.000010000000000
127	0	5	2	0.700000000000000	0.255555555555556	0.000019960511491
129	0	5	4	0.700000000000000	0.255555555555556	0.000039842201897
131	0	5	6	0.700000000000000	0.255555555555556	0.000079527072877
133	0	5	8	0.700000000000000	0.255555555555556	0.000158740105197
135	0	5	10	0.700000000000000	0.255555555555556	0.000316853369380
137	0	5	12	0.700000000000000	0.255555555555556	0.000632455532035
139	0	5	14	0.700000000000000	0.255555555555556	0.001262413591448
141	0	5	16	0.700000000000000	0.255555555555556	0.002519842099798
143	0	5	18	0.700000000000000	0.255555555555556	0.005029733718749
145	0	5	20	0.700000000000000	0.255555555555556	0.010039605768773
147	0	5	22	0.700000000000000	0.255555555555556	0.020039566630863
149	0	5	24	0.700000000000000	0.255555555555556	0.040000000000188
151	0	6	1	0.700000000000000	0.266666666666667	0.000014128167429
153	0	6	3	0.700000000000000	0.266666666666667	0.000028200544831
155	0	6	5	0.700000000000000	0.266666666666667	0.000056289729914
157	0	6	7	0.700000000000000	0.266666666666667	0.000112357180075
159	0	6	9	0.700000000000000	0.266666666666667	0.000224270678394
161	0	6	11	0.700000000000000	0.266666666666667	0.000447655745310
163	0	6	13	0.700000000000000	0.266666666666667	0.000893543764808
165	0	6	15	0.700000000000000	0.266666666666667	0.001783559058480
