0	0	0	0	0.700000000000000	0.200000000000000	0.000010000000000
2	0	0	2	0.700000000000000	0.200000000000000	0.000019960511491
4	0	0	4	0.700000000000000	0.200000000000000	0.000039842201897
6	0	0	6	0.700000000000000	0.200000000000000	0.000079527072877
8	0	0	8	0.700000000000000	0.200000000000000	0.000158740105197
10	0	0	10	0.700000000000000	0.200000000000000	0.000316853369380
12	0	0	12	0.700000000000000	0.200000000000000	0.000632455532035
14	0	0	14	0.700000000000000	0.200000000000000	0.001262413591448
16	0	0	16	0.700000000000000	0.200000000000000	0.002519842099798
18	0	0	18	0.700000000000000	0.200000000000000	0.005029733718749
20	0	0	20	0.700000000000000	0.200000000000000	0.010039605768773
22	0	0	22	0.700000000000000	0.200000000000000	0.020039566630863
24	0	0	24	0.700000000000000	0.200000000000000	0.040000000000188
26	0	1	1	0.700000000000000	0.211111111111111	0.000014128167429
28	0	1	3	0.700000000000000	0.211111111111111	0.000028200544831
30	0	1	5	0.700000000000000	0.211111111111111	0.000056289729914
32	0	1	7	0.700000000000000	0.211111111111111	0.000112357180075
34	0	1	9	0.700000000000000	0.211111111111111	0.000224270678394
36	0	1	11	0.700000000000000	0.211111111111111	0.000447655745310
38	0	1	13	0.700000000000000	0.211111111111111	0.000893543764808
40	0	1	15	0.700000000000000	0.211111111111111	0.001783559058480
42	0	1	17	0.700000000000000	0.211111111111111	0.003560075108095
44	0	1	19	0.700000000000000	0.211111111111111	0.007106092010251
46	0	1	21	0.700000000000000	0.211111111111111	0.014184123122383
48	0	1	23	0.700000000000000	0.211111111111111	0.028312235256833
50	0	2	0	0.700000000000000	0.222222222222222	0.000010000000000
52	0	2	2	0.700000000000000	0.222222222222222	0.000019960511491
54	0	2	4	0.700000000000000	0.222222222222222	0.000039842201897
56	0	2	6	0.700000000000000	0.222222222222222	0.000079527072877
58	0	2	8	0.700000000000000	0.222222222222222	0.000158740105197
60	0	2	10	0.700000000000000	0.222222222222222	0.000316853369380
62	0	2	12	0.700000000000000	0.222222222222222	0.000632455532035
64	0	2	14	0.700000000000000	0.222222222222222	0.001262413591448
66	0	2	16	0.700000000000000	0.222222222222222	0.002519842099798
68	0	2	18	0.700000000000000	0.222222222222222	0.005029733718749
70	0	2	20	0.700000000000000	0.222222222222222	0.010039605768773
72	0	2	22	0.700000000000000	0.222222222222222	0.020039566630863
74	0	2	24	0.700000000000000	0.222222222222222	0.040000000000188
76	0	3	1	0.700000000000000	0.233333333333333	0.000014128167429
78	0	3	3	0.700000000000000	0.233333333333333	0.000028200544831
80	0	3	5	0.700000000000000	0.233333333333333	0.000056289729914
82	0	3	7	0.700000000000000	0.233333333333333	0.000112357180075
84	0	3	9	0.700000000000000	0.233333333333333	0.000224270678394
86	0	3	11	0.700000000000000	0.233333333333333	0.000447655745310
88	0	3	13	0.700000000000000	0.233333333333333	0.000893543764808
90	0	3	15	0.700000000000000	0.233333333333333	0.001783559058480
92	0	3	17	0.700000000000000	0.233333333333333	0.003560075108095
94	0	3	19	0.700000000000000	0.233333333333333	0.007106092010251
96	0	3	21	0.700000000000000	0.233333333333333	0.014184123122383
98	0	3	23	0.700000000000000	0.233333333333333	0.028312235256833
100	0	4	0	0.700000000000000	0.244444444444444	0.000010000000000
102	0	4	2	0.700000000000000	0.244444444444444	0.000019960511491
104	0	4	4	0.700000000000000	0.244444444444444	0.000039842201897
106	0	4	6	0.700000000000000	0.244444444444444	0.000079527072877
108	0	4	8	0.700000000000000	0.244444444444444	0.000158740105197
110	0	4	10	0.700000000000000	0.244444444444444	0.000316853369380
112	0	4	12	0.700000000000000	0.244444444444444	0.000632455532035
114	0	4	14	0.700000000000000	0.244444444444444	0.001262413591448
116	0	4	16	0.700000000000000	0.244444444444444	0.002519842099798
118	0	4	18	0.700000000000000	0.244444444444444	0.005029733718749
120	0	4	20	0.700000000000000	0.244444444444444	0.010039605768773
122	0	4	22	0.700000000000000	0.244444444444444	0.020039566630863
124	0	4	24	0.700000000000000	0.244444444444444	0.040000000000188
126	0	5	1	0.700000000000000	0.255555555555556	0.000014128167429
128	0	5	3	0.700000000000000	0.255555555555556	0.000028200544831
130	0	5	5	0.700000000000000	0.255555555555556	0.000056289729914
